"","road","par17nm","ave"
"2764","Sapphire Street","Adamsdown",0.0460771428571429
"2765","Saundersfoot Close","Caerau",0.134511818181818
"2766","Schooner Way","Butetown",0.27477864
"2767","Scotney Way","Pontprennau",0.141895
"2768","Scott Road","Castle",1.66666666666667e-05
"2769","Seager Drive","Grangetown",0.150483333333333
"2770","Seawall Road","Tremorfa",0.314294740740741
"2771","Sedgemoor Road","Llanrumney",0.0665665454545455
"2772","Senghennydd Place","Cathays",0.227612857142857
"2773","Senghennydd Road","Cathays",0.185974301075269
"2774","Sentinel Court","Fairwater",0.06295125
"2775","Sevenoaks Road","Ely",0.0698654716981132
"2776","Sevenoaks Street","Grangetown",0.0766666666666667
"2777","Severn Grove","Pontcanna",0.28387652173913
"2778","Severn Road","Pontcanna",0.0458372727272727
"2779","Severn Road","Riverside",0.005122
"2780","Seymour Street","Splott",0.0130103773584906
"2781","Shaftesbury Close","Thornhill",0.219340833333333
"2782","Shakespeare Street","Roath",0.081928
"2783","Shamrock Road","Fairwater",0.0617341379310345
"2784","Sharpe Close","Penylan",0.38906375
"2785","Shaw Close","Llanrumney",0.219589411764706
"2786","Shearman Place","Grangetown",0.121135
"2787","Shears Road","Fairwater",0.120886363636364
"2788","Sheerwater Close","Trowbridge",0.1497
"2789","Shelburn Close","Grangetown",0.04883
"2790","Sherborne Avenue","Cyncoed",0.274435294117647
"2791","Sheridan Close","Llanrumney",0.0651675
"2792","Shields Close","Pontprennau",0.0749633333333333
"2793","Shirley Road","Roath",0.13393125
"2794","Silurian Place","Butetown",0.16598
"2795","Silver Birch Close","Whitchurch",0.332216134969325
"2796","Silver Street","Adamsdown",0.01045
"2797","Silverstone Close","Old St. Mellons",0.129884
"2798","Sinclair Drive","Penylan",0.239004411764706
"2799","Sindercombe Close","Pontprennau",0.394561935483871
"2800","Singleton Road","Splott",0.0646761764705882
"2801","Sir David's Court","Canton",0.091568
"2802","Skaithmuir Road","Tremorfa",0.0815952941176471
"2803","Skelmuir Road","Tremorfa",0.0545611111111111
"2804","Skibereen Close","Pontprennau",0.189298666666667
"2805","Sloper Road","Canton",0.139140555555556
"2806","Sloper Road","Grangetown",0.112642905982906
"2807","Smeaton Street","Riverside",0.0453213333333333
"2808","Smith Road","Llanishen",0.081444
"2809","Sneyd Street","Pontcanna",0.12047037037037
"2810","Snipe Street","Roath",0.07833
"2811","Snowden Road","Ely",0.0757360273972603
"2812","Soarel Close","Trowbridge",0.17557875
"2813","Soberton Avenue","Gabalfa",0.0765710526315789
"2814","Solva Avenue","Llanishen",0.1902325
"2815","Somerset Court","Llanrumney",0.16908625
"2816","Somerset Street","Grangetown",0.0216090476190476
"2817","Sophia Close","Pontcanna",0.328209375
"2818","Soudrey Way","Butetown",0.030155
"2819","South Clive Street","Grangetown",0.269923728813559
"2820","South Loudoun Place","Butetown",0.039147
"2821","South Luton Place","Adamsdown",0.00788142857142857
"2822","South Morgan Place","Riverside",0.219658333333333
"2823","South Park Road","Splott",0.0939290909090909
"2824","South Park Road","Tremorfa",0.146428333333333
"2825","South Rise","Llanishen",0.257365357142857
"2826","South View Drive","Rumney",0.0757372972972973
"2827","Southcourt Road","Penylan",0.176515714285714
"2828","Southern Way","Penylan",0.349244166666667
"2829","Southey Street","Roath",0.340202
"2830","Southminster Road","Penylan",0.181890357142857
"2831","Speedwell Close","Pontprennau",0.06354
"2832","Spencer David Way","Trowbridge",0.0850772727272727
"2833","Spencer Street","Cathays",0.0135686956521739
"2834","Spinney Close","Ely",0.100348095238095
"2835","Spire Cardiff Hospital","Pontprennau",0.1094456
"2836","Splott Road","Splott",0.0670368131868132
"2837","Spring Gardens Place","Adamsdown",0.0112314285714286
"2838","Spring Gardens Terrace","Adamsdown",0.0181623529411765
"2839","Spring Grove","Thornhill",0.127934666666667
"2840","Spring Meadow Road","Trowbridge",0.175065333333333
"2841","Springfield Gardens","Radyr and Morganstown",0.220094666666667
"2842","Springfield Place","Pontcanna",0.020768125
"2843","Springhurst Close","Whitchurch",0.0344769230769231
"2844","Springwood","Llanedeyrn",0.184320238095238
"2845","Spruce Close","Splott",0.107305555555556
"2846","St Aidan Crescent","Heath",0.0432686956521739
"2847","St Andrew's Place","Castle",0.0877164285714286
"2848","St Andrew's Place","Cathays",0.0451266666666667
"2849","St Arvans Crescent","Trowbridge",0.157169555555556
"2850","St Asaph Close","Heath",0.116476363636364
"2851","St Brigid Road","Heath",0.077904
"2852","St Brioc Road","Heath",0.132557777777778
"2853","St Cadoc Road","Heath",0.1589375
"2854","St David's Road","Whitchurch",0.152261891891892
"2855","St Denis Road","Heath",0.177421363636364
"2856","St Dogmael's Avenue","Llanishen",0.21630027027027
"2857","St Edeyrn's Close","Cyncoed",0.225953333333333
"2858","St Edeyrn's Road","Cyncoed",0.41727
"2859","St Fagan's Street","Grangetown",0.0944065454545455
"2860","St Fagans Close","Fairwater",0.0945076923076923
"2861","St Fagans Court","Ely",0.07869
"2862","St Fagans Rise","Fairwater",0.319549310344828
"2863","St Fagans Road","Fairwater",0.226783085501859
"2864","St Fagans Road","St. Fagans",0.82068
"2865","St Francis Road","Whitchurch",0.10268
"2866","St Helen's Road","Heath",0.0625363157894737
"2867","St John's Crescent","Whitchurch",0.201130684931507
"2868","St John's Place","Whitchurch",0.184355
"2869","St Joseph's Court","Gabalfa",0.057896
"2870","St Margaret's Close","Whitchurch",0.169492857142857
"2871","St Margaret's Crescent","Penylan",0.317350588235294
"2872","St Margaret's Park","Ely",0.200618947368421
"2873","St Margaret's Place","Whitchurch",0.311538571428571
"2874","St Margaret's Road","Whitchurch",0.109287692307692
"2875","St Martins Crescent","Llanishen",0.207850909090909
"2876","St Mary's Court","Caerau",0.17706875
"2877","St Mary's Road","Whitchurch",0.173104761904762
"2878","St Michael's Road","Llandaff",0.21735376344086
"2879","St Pierre Close","Trowbridge",0.09534
"2880","St Tanwg Road","Heath",0.105619333333333
"2881","St Thomas Close","Heath",0.223054
"2882","St. Agatha Road","Heath",0.198397045454545
"2883","St. Agnes Road","Heath",0.070066
"2884","St. Alban Avenue","Heath",0.0714682857142857
"2885","St. Angela Road","Heath",0.255281071428571
"2886","St. Anthony Road","Heath",0.144223695652174
"2887","St. Augustine Road","Heath",0.2161821875
"2888","St. Cenydd Road","Heath",0.1137575
"2889","St. Donats Road","Canton",0.0203052631578947
"2890","St. Gildas Road","Heath",0.109093
"2891","St. Gowan Avenue","Heath",0.115507
"2892","St. Ina Road","Heath",0.196436393442623
"2893","St. Malo Road","Heath",0.157552888888889
"2894","St. Mark's Gardens","Gabalfa",0.0950866666666667
"2895","St. Mary's Close","Caerau",0.074146
"2896","St. Mellons Road","Lisvane",0.548863529411765
"2897","St. Mellons Road","Pontprennau",0.858573959731544
"2898","St.Lythans Road","Wenvoe",0.421201666666667
"2899","Stacey Road","Adamsdown",0.233724385964912
"2900","Stafford Road","Grangetown",0.0131722033898305
"2901","Staines Street","Canton",0.077194
"2902","Stallcourt Avenue","Penylan",0.140736
"2903","Stallcourt Close","Penylan",0.101679444444444
"2904","Stanier Court","Splott",0.144703333333333
"2905","Stanway Place","Ely",0.0632380952380952
"2906","Stanway Road","Ely",0.0439896610169491
"2907","Star Street","Adamsdown",0.04507625
"2908","Station Road","Llandaff North",0.096729625
"2909","Station Road","Llanishen",0.310274505494505
"2910","Station Road","Radyr and Morganstown",0.38519
"2911","Station Road","Whitchurch",0.610203333333333
"2912","Station Terrace","Castle",0.03972
"2913","Station Terrace","Fairwater",0.104809333333333
"2914","Stella Close","Thornhill",0.0597571428571429
"2915","Stella Maris Close","Radyr and Morganstown",0.15153
"2916","Stenhousemuir Place","Tremorfa",0.1389072
"2917","Stephenson Street","Riverside",0.003955
"2918","Sterling Close","Tremorfa",0.121605
"2919","Stirling Road","Ely",0.346310833333333
"2920","Stockland Street","Grangetown",0.030836
"2921","Stonechat Close","Trowbridge",0.0818025
"2922","Storrar Place","Tremorfa",0.120630833333333
"2923","Storrar Road","Tremorfa",0.145981666666667
"2924","Strathnairn Street","Roath",0.0282265151515152
"2925","Stuart Place","Butetown",0.011645
"2926","Stuart Street","Butetown",0.0617166666666667
"2927","Sturminster Road","Penylan",0.194603
"2928","Stuttgarter Strasse","Castle",0.0843058490566038
"2929","Sudcroft Street","Canton",0.065866
"2930","Sullivan Close","Llanrumney",0.081908
"2931","Summerau Court","Canton",0.1601875
"2932","Summerfield Avenue","Gabalfa",0.0382710526315789
"2933","Summerfield Place","Heath",0.196918787878788
"2934","Summerhill Close","Trowbridge",0.107604
"2935","Summerwood Close","Fairwater",0.0486723076923077
"2936","Sumner Close","Llandaff",0.2934375
"2937","Sun Street","Adamsdown",0.175685714285714
"2938","Sundew Close","Fairwater",0.233425833333333
"2939","Sunningdale Close","Cyncoed",0.43926
"2940","Sunnybank Close","Whitchurch",0.223651428571429
"2941","Surrey Street","Canton",0.0508107142857143
"2942","Sussex Street","Grangetown",0.0589406666666667
"2943","Swallowhurst Close","Ely",0.1440275
"2944","Swanage Close","Trowbridge",0.1360315
"2945","Swansea Street","Splott",0.0275464285714286
"2946","Sweldon Close","Caerau",0.0417782352941177
"2947","Swift Close","Llanrumney",0.333622727272727
"2948","Swinton Street","Splott",0.00866818181818182
"2949","Sycamore Place","Fairwater",0.11418625
"2950","Sycamore Tree Close","Radyr and Morganstown",0.111261111111111
"2951","Sylvan Close","Fairwater",0.44088625
"2952","Syon Park Close","Trowbridge",0.194624545454545
"2953","Syr David's Avenue","Canton",0.275403888888889
"2954","System Street","Adamsdown",0.126207894736842
"2955","Tŷ'n y Cae Grove","Rhiwbina",0.11825
"2956","Tŷ'n Y Pwll Road","Whitchurch",0.0692547540983607
"2957","Tŷ'r Sarn Road","Rumney",0.156958947368421
"2958","Tŷ'r Winch Road","Old St. Mellons",0.377401764705882
"2959","Tŷ-Gwyn Road","Penylan",0.447950980392157
"2960","Tŷ Cefn Road","Ely",0.04685375
"2961","Tŷ Celyn Mews","Whitchurch",0.03911
"2962","Tŷ Draw Road","Pontprennau",0.873871239669421
"2963","Tŷ Glas Avenue","Llanishen",0.326694210526316
"2964","Tŷ Glas Road","Llanishen",0.232098466666667
"2965","Tŷ Nant","Whitchurch",0.132292222222222
"2966","Tŷ Nant Road","Pentyrch",0.473425454545455
"2967","Tŷ Nant Road","Radyr and Morganstown",0.389431857142857
"2968","Tŷ Nant Street","Grangetown",0.0036875
"2969","Tŷ Newydd","Whitchurch",0.255459268292683
"2970","Tŷ Parc Close","Llandaff",0.2350125
"2971","Taff Embankment","Grangetown",0.285269925373134
"2972","Taff Terrace","Grangetown",0.0657480952380952
"2973","Taff Terrace","Radyr and Morganstown",0.277160625
"2974","Taffs Mead Embankment","Grangetown",0.130767179487179
"2975","Taffs Mead Embankment","Riverside",0.04095
"2976","Tair Erw Road","Heath",0.20199027027027
"2977","Tal y Bont Road","Caerau",0.1684775
"2978","Talbot Street","Pontcanna",0.1676928
"2979","Talworth Street","Roath",0.0111559090909091
"2980","Talygarn Street","Gabalfa",0.0408728571428571
"2981","Tanglewood Close","Lisvane",0.211553333333333
"2982","Tangmere Drive","Fairwater",0.231649696969697
"2983","Tansy Close","Thornhill",0.134451764705882
"2984","Tapley Close","Caerau",0.108028571428571
"2985","Tarragon Way","Pontprennau",0.232074090909091
"2986","Tarwick Drive","Trowbridge",0.143936333333333
"2987","Tasker Drive","Llanishen",0.0790361538461538
"2988","Tasker Square","Llanishen",0.0905006818181818
"2989","Tatem Drive","Fairwater",0.158105757575758
"2990","Tatham Road","Llanishen",0.0915879411764706
"2991","Taunton Avenue","Llanrumney",0.101419285714286
"2992","Taunton Crescent","Llanrumney",0.222855322580645
"2993","Tavistock Street","Roath",0.128209166666667
"2994","Taymuir Road","Tremorfa",0.178403191489362
"2995","Teal Street","Roath",0.0759618181818182
"2996","Tealham Drive","Trowbridge",0.258388823529412
"2997","Tedder Close","Llanishen",0.209643333333333
"2998","Tegfan Close","Llanishen",0.378618421052632
"2999","Teifi Place","Ely",0.103631875
"3000","Teilo Street","Pontcanna",0.191225
"3001","Telford Street","Riverside",0.00128923076923077
"3002","Templeton Avenue","Llanishen",0.267656079545455
"3003","Templeton Close","Llanishen",0.358972
"3004","Tensing Close","Llanishen",0.2269
"3005","Tern Close","Trowbridge",0.1242325
"3006","Tewkesbury Place","Cathays",0.020623125
"3007","Tewkesbury Street","Cathays",0.00278111111111111
"3008","Thackeray Crescent","Llanrumney",0.112589622641509
"3009","Tharsis Close","Adamsdown",0.0421472727272727
"3010","The Avenue","Llandaff",0.261996315789474
"3011","The Avenue","Rumney",0.160102307692308
"3012","The Avenue","Whitchurch",0.222335
"3013","The Cathedral Green","Llandaff",0.152476304347826
"3014","The Chantry","Llandaff",0.409152727272727
"3015","The Close","Llanishen",0.432225555555556
"3016","The Coppins","Lisvane",0.284663636363636
"3017","The Court","Lisvane",0.321115714285714
"3018","The Crescent","Fairwater",0.149737647058824
"3019","The Crescent","Llandaff",0.1465075
"3020","The Dell","Old St. Mellons",0.51536375
"3021","The Drive","Fairwater",0.637911111111111
"3022","The Fairway","Cyncoed",0.0873402777777778
"3023","The Farthings","Pontprennau",0.165065714285714
"3024","The Friary","Castle",0.116985555555556
"3025","The Gateway","Heath",0.375062
"3026","The Grange","Llandaff",0.283361538461538
"3027","The Graylands","Rhiwbina",0.213247
"3028","The Green","Radyr and Morganstown",0.178762
"3029","The Grove","Rumney",0.155502222222222
"3030","The Hawthorns","Pentwyn",0.195588483146067
"3031","The Maltings","Pontprennau",0.189952264150943
"3032","The Oaks","Lisvane",0.47861
"3033","The Paddock","Lisvane",0.304325882352941
"3034","The Paddock","Penylan",0.454196363636364
"3035","The Parade","Roath",0.176623777777778
"3036","The Parade","Whitchurch",0.503108490566038
"3037","The Philog","Whitchurch",0.0722990540540541
"3038","The Piazza","Grangetown",0.255464705882353
"3039","The Retreat","Penylan",0.387405
"3040","The Rise","Llanishen",0.316494047619048
"3041","The Sanctuary","Caerau",0.0949273076923077
"3042","The Spinney","Lisvane",0.242724615384615
"3043","The Ton","Old St. Mellons",0.161429090909091
"3044","The Uplands","Radyr and Morganstown",0.286308
"3045","The Walk","Roath",0.347734827586207
"3046","The Walk","Rumney",0.0729065
"3047","The Woodlands","Lisvane",0.323292222222222
"3048","Theobald Road","Canton",0.00505266666666667
"3049","Theodora Street","Adamsdown",0.0314390476190476
"3050","Thesiger Court","Cathays",0.3281725
"3051","Thesiger Street","Cathays",0.00707714285714286
"3052","Thistle Way","Llandaff",0.215634285714286
"3053","Thomas Street","Grangetown",0.0265
"3054","Thompson Avenue","Canton",0.254266440677966
"3055","Thompson Place","Canton",0.19234625
"3056","Thorley Close","Cyncoed",0.317542857142857
"3057","Thornaby Court","Butetown",0.152146
"3058","Thornbury Close","Heath",0.244040857142857
"3059","Thorne Way","Caerau",0.0926345
"3060","Thornhill Road","Llanishen",0.340925294117647
"3061","Thornhill Road","Rhiwbina",0.439001262135922
"3062","Thornhill Road","Thornhill",0.33287
"3063","Thornhill Street","Canton",0.00866333333333333
"3064","Thornwood Close","Thornhill",0.1267675
"3065","Three Arches Avenue","Cyncoed",0.242422790697674
"3066","Threipland Drive","Heath",0.13458625
"3067","Thrush Close","Trowbridge",0.051649
"3068","Thurston Street","Canton",0.00905833333333333
"3069","Tidal Sidings","Splott",0.298130277777778
"3070","Tide Fields Road","Tremorfa",0.181673333333333
"3071","Tidenham Road","Caerau",0.214451935483871
"3072","Timbers Square","Roath",0.148510769230769
"3073","Timothy Rees Close","Llandaff",0.191587125
"3074","Tin Street","Adamsdown",0.0866177777777778
"3075","Tintagel Close","Thornhill",0.185261818181818
"3076","Tintern Street","Canton",0.010409
"3077","Titan Road","Splott",0.00012
"3078","Tiverton Drive","Llanrumney",0.1315928
"3079","Toftingall Avenue","Heath",0.0379826666666667
"3080","Ton-yr-ywen Avenue","Heath",0.140657012987013
"3081","Topaz Street","Adamsdown",0.00134923076923077
"3082","Torrens Drive","Cyncoed",0.193081538461538
"3083","Torrington Road","Llanrumney",0.0549958333333333
"3084","Towy Road","Llanishen",0.18609
"3085","Towyn Road","Rumney",0.113986363636364
"3086","Trade Street","Butetown",0.0604795454545455
"3087","Trafalgar Road","Penylan",0.1147795
"3088","Trafalgar Road","Roath",0.27538
"3089","Traherne Drive","Ely",0.123582222222222
"3090","Tramore Way","Pontprennau",0.171829166666667
"3091","Trebanog Close","Trowbridge",0.0631191666666667
"3092","Trebanog Crescent","Trowbridge",0.120843529411765
"3093","Treborth Road","Trowbridge",0.0584855555555556
"3094","Trecastle Avenue","Llanishen",0.209531052631579
"3095","Trecinon Road","Trowbridge",0.0560454545454545
"3096","Tredegar Street","Castle",0.168835555555556
"3097","Tredelerch Road","Rumney",0.267805813953488
"3098","Treetops Close","Fairwater",0.245628888888889
"3099","Trefaser Crescent","Trowbridge",0.280234415584416
"3100","Tregaron Road","Ely",0.164577
"3101","Treharris Street","Roath",0.00524046875
"3102","Treherbert Street","Cathays",0.0038304347826087
"3103","Trelawney Avenue","Rumney",0.18838875
"3104","Trelawney Crescent","Rumney",0.16447
"3105","Trenchard Drive","Llanishen",0.19279
"3106","Treorky Street","Cathays",0.0103825
"3107","Treseder Way","Caerau",0.131143833333333
"3108","Tresigin Road","Trowbridge",0.146727419354839
"3109","Tresillian Terrace","Butetown",0.0940730769230769
"3110","Tresillian Way","Butetown",0.201525675675676
"3111","Trevethick Street","Riverside",0.003028
"3112","Triscombe Drive","Llandaff",0.286516333333333
"3113","Tristram Close","Thornhill",0.17919
"3114","Troed y Rhiw","Rhiwbina",0.255809166666667
"3115","Trowbridge Green","Trowbridge",0.045521
"3116","Trowbridge Road","Rumney",0.11308
"3117","Trowbridge Road","Trowbridge",0.130103770491803
"3118","Tudor Close","Fairwater",0.171484545454545
"3119","Tudor Street","Riverside",0.0171592682926829
"3120","Tulloch Street","Roath",0.0167971428571429
"3121","Tummel Close","Cyncoed",0.319422
"3122","Turberville Place","Pontcanna",0.234001666666667
"3123","Turner Road","Canton",0.003585
"3124","Turnham Green","Penylan",0.186151
"3125","Tweedsmuir Road","Tremorfa",0.101521827956989
"3126","Twyn-y-Fedwen","Whitchurch",0.0708088
"3127","Ty'n-Y-Coed Place","Roath",0.0133451219512195
"3128","Ty'n Y Parc Road","Heath",0.101782278481013
"3129","Ty'n Y Parc Road","Rhiwbina",0.196998571428571
"3130","Ty-coch Road","Ely",0.0997903703703704
"3131","Ty-Draw Place","Penylan",0.135265454545455
"3132","Ty-Draw Road","Penylan",0.387718918918919
"3133","Ty-Draw Road","Roath",0.444305
"3134","Ty-Gwyn Avenue","Penylan",0.386398484848485
"3135","Ty-Gwyn Crescent","Penylan",0.489768918918919
"3136","Ty-to-Maen Close","Old St. Mellons",0.138412647058824
"3137","Ty Cerrig","Pentwyn",0.12886243902439
"3138","Ty Fry Avenue","Rumney",0.107744444444444
"3139","Ty Fry Close","Rumney",0.2113375
"3140","Ty Fry Gardens","Rumney",0.200077450980392
"3141","Ty Fry Road","Rumney",0.109213655913978
"3142","Ty Gwyn Gardens","Penylan",0.211647741935484
"3143","Ty Gwyn Road","Rhiwbina",0.150032222222222
"3144","Ty Mawr Avenue","Rumney",0.2225952
"3145","Ty Mawr Close","Rumney",0.176860555555556
"3146","Ty Mawr Road","Llandaff North",0.0786054545454545
"3147","Ty Mawr Road","Rumney",0.1854525
"3148","Ty Mawr Road","Whitchurch",0.530870510204082
"3149","Ty Wern Avenue","Rhiwbina",0.1071984
"3150","Ty Wern Road","Heath",0.13990375
"3151","Ty Wern Road","Rhiwbina",0.102848055555556
"3152","Tydfil Place","Roath",0.202428571428571
"3153","Tyla Teg","Rhiwbina",0.196451470588235
"3154","Tyler Street","Adamsdown",0.050203
"3155","Tymynydd Close","Radyr and Morganstown",0.316704117647059
"3156","Tyndall Street","Butetown",0.0966582608695652
"3157","Tyneside Road","Butetown",0.134046944444444
"3158","Tyrwhitt Crescent","Cyncoed",0.2328592
"3159","Ullswater Avenue","Cyncoed",0.29733
"3160","Universal Street","Grangetown",0.00331428571428571
"3161","University Place","Splott",0.15912125
"3162","Uphill Road","Llanrumney",0.177365394736842
"3163","Uplands Road","Rumney",0.181030769230769
"3164","Upper Kincraig Street","Roath",0.007734
"3165","Upper Meadow","Caerau",0.255591428571429
"3166","Usk Road","Llanishen",0.212402692307692
"3167","Vachell Road","Ely",0.100501923076923
"3168","Vaendre Close","Trowbridge",0.753081935483871
"3169","Vaindre Close","Trowbridge",0.10059
"3170","Vaindre Drive","Trowbridge",0.0662475
"3171","Valarian Close","Trowbridge",0.319358333333333
"3172","Vale Road","Splott",0.0536714285714286
"3173","Valley View","Trowbridge",0.0547547058823529
"3174","Van Street","Grangetown",0.029925
"3175","Vanguard Way","Splott",0.10403511627907
"3176","Vaughan Avenue","Llandaff",0.2678425
"3177","Velindre Place","Whitchurch",0.083488
"3178","Velindre Road","Whitchurch",0.299208813559322
"3179","Ventnor Place","Gabalfa",0.129064
"3180","Verallo Drive","Canton",0.0879333333333333
"3181","Verbena Close","Trowbridge",0.129028823529412
"3182","Vere Street","Roath",0.0128453333333333
"3183","Verland Close","Llandaff",0.386117142857143
"3184","Vervain Close","St. Fagans",0.0376882352941176
"3185","Victoria Avenue","Canton",0.090031
"3186","Victoria Park Road East","Canton",0.2779685
"3187","Victoria Park Road West","Canton",0.318319210526316
"3188","Victoria Road","Whitchurch",0.101889090909091
"3189","Victoria Road East","Canton",0.24701
"3190","Viking Place","Butetown",0.00012
"3191","Vincent Road","Caerau",0.229418620689655
"3192","Violet Place","Whitchurch",0.0323175
"3193","Violet Row","Roath",0.004051
"3194","Virgil Court","Grangetown",0.212305833333333
"3195","Virgil Street","Grangetown",0.117132295081967
"3196","Vishwell Road","Canton",0.177975
"3197","Vista Rise","Fairwater",0.159756060606061
"3198","Voysey Place","Fairwater",0.141994444444444
"3199","Wagtail Close","Pontprennau",0.32373
"3200","Wain Close","Pontprennau",0.1098725
"3201","Wakehurst Place","Trowbridge",0.199204827586207
"3202","Walford Place","Riverside",0.0461542857142857
"3203","Walker Road","Splott",0.0251952083333333
"3204","Walnut Tree Close","Radyr and Morganstown",0.140942
"3205","Walpole Close","Llanrumney",0.079756
"3206","Walton Place","Grangetown",0.11076625
"3207","Walwyn Place","Trowbridge",0.237889130434783
"3208","Wanderers Crescent","Ely",0.455315454545455
"3209","Warwick Place","Grangetown",0.00280666666666667
"3210","Warwick Street","Grangetown",0.000756111111111111
"3211","Wasdale Close","Penylan",0.27025
"3212","Washford Avenue","Llanrumney",0.127300952380952
"3213","Watchet Close","Llanrumney",0.0687761111111111
"3214","Water Avens Close","Trowbridge",0.448713636363636
"3215","Waterford Close","Grangetown",0.1756425
"3216","Waterhall Road","Fairwater",0.273210153846154
"3217","Waterhouse Drive","Grangetown",0.290129230769231
"3218","Waterloo Close","Penylan",0.310808695652174
"3219","Waterloo Gardens","Penylan",0.228567804878049
"3220","Waterloo Road","Penylan",0.241634414414414
"3221","Waterside Business Park","Rumney",0.00956947368421053
"3222","Waterston Road","Llandaff North",0.146548888888889
"3223","Watkins Square","Llanishen",0.0279408064516129
"3224","Watson Road","Llandaff North",0.0724645
"3225","Watton Close","Llanishen",0.239144545454545
"3226","Waun Ddyfal","Heath",0.183989259259259
"3227","Waun Fach","Pentwyn",0.124439519230769
"3228","Waun Fawr Road","Rhiwbina",0.0625907407407407
"3229","Waun y groes Avenue","Llanishen",0.06021
"3230","Waun y groes Avenue","Rhiwbina",0.150529795918367
"3231","Waun y groes Road","Rhiwbina",0.126226222222222
"3232","Waungron Road","Canton",0.08827
"3233","Waungron Road","Fairwater",0.250512
"3234","Waungron Road","Llandaff",0.221319705882353
"3235","Wauntreoda Road","Whitchurch",0.0581958823529412
"3236","Wavell Close","Llanishen",0.073081
"3237","Waverley Square","Butetown",0.112885714285714
"3238","Wedal Road","Cathays",0.364595142857143
"3239","Wedal Road","Gabalfa",0.10079
"3240","Wedal Road","Roath",0.228136428571429
"3241","Wedmore Road","Grangetown",0.170071527777778
"3242","Weekes Close","Llanrumney",0.151445454545455
"3243","Welby Road","Canton",0.0969471428571429
"3244","Well Wood Close","Penylan",0.150939230769231
"3245","Wellfield Place","Roath",0.0024825
"3246","Wellfield Road","Roath",0.0428916666666667
"3247","Wellington Street","Riverside",0.1303788
"3248","Wellright Road","Fairwater",0.0726491428571429
"3249","Wells Street","Riverside",0.0364951428571429
"3250","Wellwood","Llanedeyrn",0.171264
"3251","Wellwood","Penylan",0.31999
"3252","Welwyn Road","Heath",0.092415
"3253","Wembley Road","Canton",0.0604421428571429
"3254","Wenallt Court","Rhiwbina",0.291608823529412
"3255","Wenallt Road","Rhiwbina",0.236204814814815
"3256","Wentloog Avenue","Rumney",0.327575
"3257","Wentloog Avenue","Trowbridge",0.451404909090909
"3258","Wentloog Close","Rumney",0.124484074074074
"3259","Wentloog Road","Rumney",0.167720814479638
"3260","Wentloog Road","Trowbridge",0.579309038461538
"3261","Wentworth Close","Trowbridge",0.1405025
"3262","Wentworth Lane","Trowbridge",0.178667272727273
"3263","Werfa Street","Roath",0.127812727272727
"3264","Wern Fawr Lane","Old St. Mellons",0.336863260869565
"3265","Wern Goch East","Llanedeyrn",0.086675
"3266","Wern Goch West","Llanedeyrn",0.301283260869565
"3267","Werngoch Road","Cyncoed",0.3315656
"3268","Wessex Street","Canton",0.0225125
"3269","West Bute Street","Butetown",0.0289866666666667
"3270","West Canal Wharf","Butetown",0.048965
"3271","West Close","Butetown",0.176941333333333
"3272","West Grove","Roath",0.12619875
"3273","West Grove Terrace","Wenvoe",0.397565
"3274","West Luton Place","Adamsdown",0.136048
"3275","West Orchard Crescent","Canton",0.158485
"3276","West Rise","Llanishen",0.315902666666667
"3277","West Road","Llandaff North",0.0380065517241379
"3278","Westbourne Court","Rumney",0.26016
"3279","Westbourne Crescent","Whitchurch",0.445433783783784
"3280","Westbourne Road","Whitchurch",0.147445692307692
"3281","Westbury Terrace","Canton",0.0773336363636364
"3282","Western Avenue","Llandaff",0.264674285714286
"3283","Western Avenue North","Llandaff North",0.495097068965517
"3284","Western Drive","Llandaff North",0.152765245901639
"3285","Westfield Avenue","Heath",0.37682
"3286","Westfield Road","Heath",0.10521
"3287","Westfield Road","Whitchurch",0.187865862068966
"3288","Westgate Street","Castle",0.0472002666666667
"3289","Westland Close","Tremorfa",0.15119
"3290","Westminster Crescent","Cyncoed",0.343665957446809
"3291","Westminster Drive","Cyncoed",0.124235882352941
"3292","Westmoreland Street","Canton",0.0102444
"3293","Weston Road","Llanrumney",0.0828588461538462
"3294","Westonbirt Close","Trowbridge",0.093777
"3295","Westville Road","Penylan",0.327866176470588
"3296","Westville Walk","Penylan",0.173184166666667
"3297","Westville Walk","Roath",0.32893
"3298","Wexford Court","Pontprennau",0.219931
"3299","Wharfedale Road","Pentwyn",0.266435
"3300","Wharton Street","Castle",0.00114545454545455
"3301","Wheatley Road","Ely",0.1343655
"3302","Whinberry Way","St. Fagans",0.112537391304348
"3303","Whinchat Close","Trowbridge",0.202075
"3304","Whitaker Road","Tremorfa",0.137400566037736
"3305","Whitchurch Place","Cathays",0.001514
"3306","Whitchurch Road","Cathays",0.241649473684211
"3307","Whitchurch Road","Gabalfa",0.0805573684210526
"3308","White Barn Road","Llanishen",0.191631730769231
"3309","Whiteacre Close","Thornhill",0.13866625
"3310","Whitefield Road","Llandaff North",0.115695625
"3311","Whitehall Avenue","Rumney",0.13399375
"3312","Whitehall Parade","Rumney",0.107086315789474
"3313","Whitehall Place","Rumney",0.239327777777778
"3314","Whitehall Rd","Llandaff",0.251501
"3315","Whitesands Road","Llanishen",0.110345
"3316","Whitland Close","Fairwater",0.13413
"3317","Whitland Crescent","Fairwater",0.351919333333333
